Country;Subject Descriptor;Units;Scale;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;Estimates Start After
Colombia;General government revenue;Percent of GDP;Units;23.642;24.798;24.622;25.312;25.320;25.868;27.449;27.342;28.471;28.240;27.048;28.240;29.247;28.978;29.517;27.757;27.720;26.825;29.990;29.397;26.588;27.217;27.764;32.314;2023
Colombia;General government total expenditure;National currency;Billions;55,067.325;61,722.670;68,426.808;75,802.305;81,431.830;87,495.066;108,532.618;120,676.859;135,478.549;155,057.675;165,123.438;187,151.491;193,904.198;214,216.202;238,492.662;251,686.338;259,079.815;269,886.614;342,347.561;348,538.290;334,905.012;409,093.697;498,753.989;551,022.221;2023
Colombia;General government total expenditure;Percent of GDP;Units;26.579;27.507;28.074;28.014;26.631;25.889;28.441;28.162;28.429;30.914;30.350;30.233;29.093;29.998;31.261;31.277;29.994;29.320;34.658;32.879;33.542;34.302;33.934;35.038;2023
Colombia;General government net lending/borrowing;National currency;Billions;-6,084.515;-6,078.027;-8,414.321;-7,312.201;-4,008.985;-70.198;-3,787.996;-3,512.794;199.284;-13,412.326;-17,969.068;-12,336.995;1,031.644;-7,289.055;-13,305.616;-28,326.951;-19,642.031;-22,970.524;-46,106.647;-36,909.208;-69,430.283;-84,500.342;-90,683.859;-42,840.765;2023
Colombia;General government net lending/borrowing;Percent of GDP;Units;-2.937;-2.709;-3.452;-2.702;-1.311;-0.021;-0.993;-0.820;0.042;-2.674;-3.303;-1.993;0.155;-1.021;-1.744;-3.520;-2.274;-2.496;-4.668;-3.482;-6.954;-7.085;-6.170;-2.724;2023
Colombia;General government structural balance;National currency;Billions;-7,615.294;-7,113.933;-5,910.181;-3,198.350;280.229;1,963.469;-5,074.497;-8,511.009;-4,007.181;-10,286.632;-14,685.048;-17,268.351;-9,666.042;-19,852.510;-24,898.798;-30,775.170;-13,105.977;-11,790.789;-18,610.611;-21,336.807;-46,822.760;-76,540.815;-101,157.491;-50,729.075;2023
Colombia;General government structural balance;Percent of potential GDP;Units;-3.721;-3.153;-2.384;-1.159;0.090;0.571;-1.328;-2.020;-0.845;-2.011;-2.650;-2.803;-1.451;-2.807;-3.318;-3.870;-1.522;-1.267;-1.856;-2.003;-4.379;-6.337;-6.971;-3.210;2023
Colombia;General government primary net lending/borrowing;National currency;Billions;1,607.410;3,376.803;719.055;3,488.811;4,242.570;6,968.425;6,458.492;7,908.504;10,484.333;-5,274.065;-6,809.406;551.179;12,137.378;6,764.998;-1,224.652;-13,799.314;-3,029.189;-4,574.645;-24,621.282;-10,718.016;-43,832.978;-51,899.210;-34,635.467;17,169.574;2023
Colombia;General government primary net lending/borrowing;Percent of GDP;Units;0.776;1.505;0.295;1.289;1.387;2.062;1.692;1.846;2.200;-1.052;-1.252;0.089;1.821;0.947;-0.161;-1.715;-0.351;-0.497;-2.493;-1.011;-4.390;-4.352;-2.356;1.092;2023
Colombia;General government net debt;National currency;Billions;65,417.530;74,654.252;99,132.229;102,076.023;100,053.524;95,094.692;97,076.421;96,887.820;106,900.608;131,956.043;155,020.683;168,250.357;165,254.052;191,845.151;251,140.379;338,622.552;333,516.102;355,692.652;425,386.622;456,408.464;545,406.671;645,674.409;755,210.111;698,116.259;2023
Colombia;General government net debt;Percent of GDP;Units;31.575;33.270;40.672;37.724;32.721;28.138;25.439;22.611;22.432;26.308;28.493;27.180;24.794;26.866;32.919;42.081;38.611;38.642;43.064;43.055;54.624;54.139;51.382;44.391;2023
Colombia;General government gross debt;National currency;Billions;78,704.172;92,214.273;115,886.177;121,870.521;126,841.324;130,223.651;137,259.815;139,963.991;154,319.713;177,490.809;198,565.795;221,507.778;226,389.618;268,443.685;330,480.707;405,717.944;430,131.621;455,046.923;529,298.872;555,485.752;655,736.411;763,753.330;882,689.251;826,018.134;2023
Colombia;General government gross debt;Percent of GDP;Units;37.988;41.095;47.545;45.039;41.482;38.532;35.969;32.663;32.382;35.387;36.497;35.784;33.967;37.592;43.319;50.419;49.796;49.436;53.584;52.401;65.674;64.039;60.055;52.524;2023
Colombia;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;207,184.140;224,392.273;243,738.507;270,585.978;305,774.226;337,959.000;381,604.000;428,507.000;476,555.000;501,574.000;544,059.000;619,022.000;666,506.000;714,093.000;762,902.000;804,691.000;863,781.000;920,471.000;987,791.000;1,060,068.000;998,471.000;1,192,634.000;1,469,791.000;1,572,658.000;2023
Colombia;Current account balance;U.S. dollars;Billions;0.845;-1.040;-1.289;-0.912;-0.775;-1.948;-2.991;-6.150;-6.497;-4.433;-8.583;-9.735;-11.640;-12.365;-19.819;-18.702;-12.587;-9.924;-14.041;-14.809;-9.267;-17.956;-21.367;-9.715;2023
Colombia;Current account balance;Percent of GDP;Units;0.852;-1.066;-1.324;-0.969;-0.666;-1.338;-1.849;-2.982;-2.679;-1.907;-2.996;-2.906;-3.140;-3.236;-5.198;-6.372;-4.452;-3.182;-4.202;-4.584;-3.428;-5.637;-6.187;-2.672;2023
Comoros;Gross domestic product, constant prices;National currency;Billions;235.353;248.167;259.622;264.739;272.947;288.628;283.350;285.627;296.951;306.574;318.156;331.339;341.837;357.104;364.627;368.811;381.057;395.597;410.007;417.226;416.410;424.739;435.795;448.850;2022
Comoros;Gross domestic product, constant prices;Percent change;Units;-0.967;5.444;4.616;1.971;3.100;5.745;-1.829;0.804;3.965;3.241;3.778;4.144;3.168;4.466;2.107;1.147;3.320;3.816;3.642;1.761;-0.196;2.000;2.603;2.996;2022
Comoros;Gross domestic product, current prices;National currency;Billions;180.705;204.644;222.272;237.829;246.272;259.356;269.767;285.627;306.288;319.332;336.947;361.596;388.984;413.477;425.713;428.346;450.159;469.217;490.958;522.045;524.947;529.195;571.698;605.942;2022
Comoros;Gross domestic product, current prices;U.S. dollars;Billions;0.339;0.373;0.427;0.547;0.622;0.656;0.689;0.796;0.916;0.904;0.909;1.023;1.016;1.116;1.150;0.966;1.013;1.077;1.179;1.188;1.218;1.273;1.225;1.340;2022
Comoros;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;0.932;1.005;1.068;1.111;1.176;1.282;1.298;1.344;1.424;1.479;1.554;1.651;1.818;1.955;2.063;2.107;2.278;2.468;2.616;2.707;2.738;2.920;3.207;3.424;2022
Comoros;Gross domestic product, deflator;Index;Units;76.780;82.462;85.614;89.835;90.227;89.858;95.206;100.000;103.144;104.161;105.906;109.132;113.792;115.786;116.753;116.142;118.134;118.610;119.744;125.123;126.065;124.593;131.185;134.999;2022
Comoros;Gross domestic product per capita, constant prices;National currency;Units;435,526.840;449,660.299;460,604.816;459,887.758;462,818.453;477,508.542;457,198.556;449,332.908;455,305.258;458,033.834;463,074.233;469,733.726;471,958.999;480,109.976;477,290.885;469,975.445;472,685.766;477,689.688;481,970.734;477,526.126;464,112.021;460,998.305;456,121.552;453,024.325;2022
Comoros;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;2,717.028;2,805.199;2,873.476;2,869.003;2,887.286;2,978.930;2,852.226;2,803.157;2,840.415;2,857.437;2,888.882;2,930.427;2,944.309;2,995.159;2,977.572;2,931.935;2,948.843;2,980.060;3,006.767;2,979.040;2,895.356;2,875.931;2,845.508;2,826.186;2022
Comoros;Gross domestic product per capita, current prices;National currency;Units;334,397.893;370,801.085;394,341.800;413,141.068;417,586.995;429,079.985;435,281.986;449,332.908;469,621.375;477,094.156;490,424.692;512,629.328;537,052.324;555,899.835;557,250.962;545,841.006;558,403.926;566,586.608;577,130.511;597,493.947;585,082.104;574,372.139;598,363.898;611,576.950;2022
Comoros;Gross domestic product per capita, current prices;U.S. dollars;Units;628.071;675.050;757.399;949.680;1,055.357;1,085.659;1,110.984;1,251.857;1,403.796;1,351.145;1,322.638;1,450.159;1,403.417;1,500.731;1,505.178;1,231.135;1,256.035;1,300.566;1,386.014;1,359.750;1,357.291;1,381.767;1,281.795;1,352.918;2022
Comoros;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;1,725.452;1,821.557;1,894.890;1,929.291;1,993.792;2,121.582;2,093.989;2,113.720;2,183.075;2,209.702;2,261.170;2,341.013;2,510.017;2,628.368;2,700.604;2,684.323;2,826.352;2,980.060;3,075.646;3,098.434;3,051.163;3,169.651;3,356.927;3,455.666;2022
Comoros;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;0.002;2022
Comoros;Implied PPP conversion rate;National currency per current international dollar;Units;193.803;203.563;208.108;214.141;209.444;202.245;207.872;212.579;215.119;215.909;216.890;218.978;213.964;211.500;206.343;203.344;197.571;190.126;187.645;192.837;191.757;181.210;178.248;176.978;2022
Comoros;Total investment;Percent of GDP;Units;13.775;13.691;14.312;14.459;14.536;15.261;15.686;16.887;19.249;17.991;18.175;16.021;16.152;16.356;15.203;13.759;13.144;14.278;15.947;16.473;17.916;16.312;12.628;7.710;2022
Comoros;Gross national savings;Percent of GDP;Units;13.636;15.539;14.699;13.533;12.098;11.466;12.438;13.991;13.190;13.901;17.919;12.409;12.906;12.312;11.425;13.503;8.773;12.030;12.968;13.018;16.107;15.992;12.088;1.694;2022
Comoros;Inflation, average consumer prices;Index;Units;100.000;105.571;109.348;113.409;118.508;122.071;126.209;131.870;138.221;144.840;150.487;153.846;162.937;163.614;163.601;165.141;166.466;166.618;169.455;175.726;177.132;177.106;199.144;216.036;2023
Comoros;Inflation, average consumer prices;Percent change;Units;5.900;5.571;3.578;3.713;4.496;3.007;3.389;4.486;4.816;4.789;3.899;2.231;5.910;0.416;-0.008;0.941;0.802;0.092;1.702;3.701;0.800;-0.015;12.444;8.482;2023
Comoros;Inflation, end of period consumer prices;Index;Units;101.511;111.048;110.009;115.109;118.886;127.441;129.647;132.499;142.304;145.402;155.123;162.655;164.256;167.809;166.237;170.705;168.287;170.677;171.778;182.520;173.808;186.098;224.471;220.008;2023
Comoros;Inflation, end of period consumer prices;Percent change;Units;3.348;9.395;-0.935;4.635;3.281;7.196;1.731;2.200;7.400;2.177;6.686;4.855;0.984;2.163;-0.937;2.688;-1.417;1.420;0.645;6.253;-4.773;7.071;20.620;-1.988;2023
Comoros;Volume of imports of goods and services;Percent change;Units;-9.045;7.150;10.227;10.420;5.133;6.472;7.114;0.734;15.969;10.342;2.830;0.244;3.683;6.891;-3.881;-4.344;9.097;3.924;8.678;0.087;1.739;8.509;-1.398;26.095;2022
Comoros;Volume of Imports of goods;Percent change;Units;1.714;9.610;11.391;10.993;7.542;6.128;4.004;0.500;16.717;11.619;0.467;-1.580;4.823;7.705;1.848;-7.085;12.623;1.314;9.109;-2.213;7.904;-5.837;-4.006;0.359;2022
Comoros;Volume of exports of goods and services;Percent change;Units;11.241;-22.051;9.252;-17.267;21.807;21.027;6.520;5.742;-3.103;-4.739;14.004;-1.837;-10.382;20.061;24.162;-7.418;-1.712;2.069;12.876;-0.459;-49.669;86.944;42.490;-3.692;2022
Comoros;Volume of exports of goods;Percent change;Units;-2.639;-20.148;11.064;-33.662;-4.602;10.765;12.050;17.163;-36.137;27.184;20.313;-24.302;-28.069;25.844;51.162;-20.688;31.455;-6.854;8.078;-0.002;-31.031;70.031;102.104;-14.527;2022
Comoros;Unemployment rate;Percent of total labor force;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;Population;Persons;Millions;0.540;0.552;0.564;0.576;0.590;0.604;0.620;0.636;0.652;0.669;0.687;0.705;0.724;0.744;0.764;0.785;0.806;0.828;0.851;0.874;0.897;0.921;0.955;0.991;2022
Comoros;General government revenue;National currency;Billions;15.556;22.235;26.929;25.482;26.434;30.509;29.534;33.945;41.853;44.776;58.869;50.907;65.433;104.672;60.450;92.767;60.256;87.986;87.492;82.714;95.807;90.693;81.778;105.070;2022
Comoros;General government revenue;Percent of GDP;Units;8.609;10.865;12.115;10.714;10.734;11.763;10.948;11.884;13.664;14.022;17.471;14.078;16.822;25.315;14.200;21.657;13.386;18.752;17.821;15.844;18.251;17.138;14.304;17.340;2022
Comoros;General government total expenditure;National currency;Billions;17.614;26.592;31.699;30.347;28.847;30.425;33.599;37.314;46.338;43.627;44.703;47.793;57.803;61.305;61.847;81.638;85.107;88.445;94.105;105.136;98.517;105.583;104.496;132.226;2022
Comoros;General government total expenditure;Percent of GDP;Units;9.748;12.994;14.262;12.760;11.713;11.731;12.455;13.064;15.129;13.662;13.267;13.217;14.860;14.827;14.528;19.059;18.906;18.849;19.168;20.139;18.767;19.952;18.278;21.821;2022
Comoros;General government net lending/borrowing;National currency;Billions;-2.058;-4.357;-4.771;-4.865;-2.413;0.084;-4.065;-3.369;-4.485;1.148;14.165;3.114;7.630;43.368;-1.396;11.129;-24.851;-0.459;-6.613;-22.422;-2.710;-14.890;-22.718;-27.155;2022
Comoros;General government net lending/borrowing;Percent of GDP;Units;-1.139;-2.129;-2.146;-2.045;-0.980;0.032;-1.507;-1.179;-1.464;0.360;4.204;0.861;1.962;10.489;-0.328;2.598;-5.520;-0.098;-1.347;-4.295;-0.516;-2.814;-3.974;-4.482;2022
Comoros;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;General government primary net lending/borrowing;National currency;Billions;-1.098;-3.012;-3.436;-3.434;-1.131;1.265;-2.920;-2.548;-3.212;2.218;15.202;4.066;8.608;43.825;-1.139;11.492;-24.457;-0.142;-6.145;-21.567;-1.394;-13.282;-21.584;-25.242;2022
Comoros;General government primary net lending/borrowing;Percent of GDP;Units;-0.608;-1.472;-1.546;-1.444;-0.459;0.488;-1.083;-0.892;-1.049;0.695;4.512;1.124;2.213;10.599;-0.268;2.683;-5.433;-0.030;-1.252;-4.131;-0.266;-2.510;-3.775;-4.166;2022
Comoros;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Comoros;General government gross debt;National currency;Billions;109.901;108.556;107.221;105.829;104.534;103.391;103.804;101.728;101.740;101.323;102.629;100.047;97.531;42.494;50.334;61.142;72.753;88.844;83.570;110.824;127.643;139.050;160.491;201.367;2022
Comoros;General government gross debt;Percent of GDP;Units;60.818;53.046;48.239;44.498;42.446;39.865;38.479;35.616;33.217;31.730;30.459;27.668;25.073;10.277;11.823;14.274;16.162;18.934;17.022;21.229;24.315;26.276;28.073;33.232;2022
Comoros;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;180.705;204.644;222.272;237.829;246.272;259.356;269.767;285.627;306.288;319.332;336.947;361.596;388.984;413.477;425.713;428.346;450.159;469.217;490.958;522.045;524.947;529.195;571.698;605.942;2022
Comoros;Current account balance;U.S. dollars;Billions;--;0.007;0.002;-0.005;-0.015;-0.025;-0.022;-0.023;-0.055;-0.037;-0.002;-0.037;-0.033;-0.045;-0.043;-0.002;-0.044;-0.024;-0.035;-0.041;-0.022;-0.004;-0.007;-0.081;2022
Comoros;Current account balance;Percent of GDP;Units;-0.139;1.848;0.387;-0.926;-2.438;-3.795;-3.248;-2.897;-6.059;-4.090;-0.255;-3.613;-3.246;-4.044;-3.778;-0.256;-4.371;-2.248;-2.978;-3.455;-1.809;-0.320;-0.540;-6.016;2022
Democratic Republic of the Congo;Gross domestic product, constant prices;National currency;Billions;4,703.668;4,604.883;4,740.624;5,055.048;5,442.306;5,975.851;6,281.154;6,816.932;7,321.503;7,362.905;7,940.378;8,543.316;9,283.901;10,177.429;10,920.613;11,615.136;11,660.880;12,087.475;12,670.754;13,239.085;13,460.315;14,272.892;15,525.244;16,478.520;2020
Democratic Republic of the Congo;Gross domestic product, constant prices;Percent change;Units;-8.136;-2.100;2.948;6.633;7.661;9.804;5.109;8.530;7.402;0.565;7.843;7.593;8.669;9.624;7.302;6.360;0.394;3.658;4.825;4.485;1.671;6.037;8.774;6.140;2020
Democratic Republic of the Congo;Gross domestic product, current prices;National currency;Billions;1,317.075;2,231.455;3,025.871;3,623.250;4,113.633;5,975.851;7,250.850;9,587.238;12,832.333;15,208.345;20,261.584;24,267.563;27,619.664;32,084.748;35,485.186;37,185.001;38,997.913;57,845.595;77,940.342;83,859.421;91,858.647;115,792.002;132,314.626;164,416.290;2020
Democratic Republic of the Congo;Gross domestic product, current prices;U.S. dollars;Billions;19.077;7.246;8.720;9.022;10.275;12.720;15.403;18.598;22.665;18.626;22.340;26.406;30.074;34.908;38.355;40.154;38.086;39.461;48.037;50.891;49.613;58.182;65.927;67.268;2020
Democratic Republic of the Congo;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;19.962;19.983;20.892;22.717;25.115;28.442;30.817;34.352;37.605;38.051;41.534;45.610;47.354;57.406;66.951;73.113;78.923;89.629;96.106;102.102;105.179;116.643;135.810;149.404;2020
Democratic Republic of the Congo;Gross domestic product, deflator;Index;Units;28.001;48.458;63.829;71.676;75.586;100.000;115.438;140.639;175.269;206.554;255.172;284.053;297.501;315.254;324.938;320.143;334.434;478.558;615.120;633.423;682.441;811.272;852.255;997.761;2020
Democratic Republic of the Congo;Gross domestic product per capita, constant prices;National currency;Units;97,893.836;93,123.855;93,005.555;96,099.533;100,199.226;106,541.287;108,432.538;113,929.081;118,453.136;115,324.510;120,420.577;125,475.768;132,077.791;140,276.055;145,847.308;150,325.023;146,125.296;146,661.713;148,857.504;150,595.962;148,251.011;152,243.026;160,383.593;164,871.214;0
Democratic Republic of the Congo;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;725.884;690.515;689.638;712.580;742.979;790.005;804.029;844.786;878.332;855.133;892.921;930.405;979.359;1,040.149;1,081.460;1,114.662;1,083.521;1,087.499;1,103.781;1,116.671;1,099.284;1,128.884;1,189.247;1,222.523;0
Democratic Republic of the Congo;Gross domestic product per capita, current prices;National currency;Units;27,411.276;45,126.373;59,364.094;68,880.198;75,736.796;106,541.287;125,172.548;160,228.258;207,611.754;238,206.937;307,279.042;356,417.957;392,932.250;442,225.814;473,912.836;481,254.490;488,692.250;701,861.578;915,652.268;953,909.599;1,011,725.034;1,235,105.354;1,366,876.742;1,645,021.163;0
Democratic Republic of the Congo;Gross domestic product per capita, current prices;U.S. dollars;Units;397.025;146.542;171.076;171.505;189.173;226.776;265.901;310.819;366.699;291.745;338.802;387.825;427.848;481.137;512.244;519.680;477.259;478.789;564.342;578.891;546.430;620.605;681.055;673.033;0
Democratic Republic of the Congo;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;415.459;404.114;409.872;431.868;462.400;507.085;532.002;574.114;608.411;595.994;629.894;669.879;673.689;791.234;894.145;946.242;989.002;1,087.499;1,129.066;1,161.426;1,158.439;1,244.178;1,402.989;1,494.817;0
Democratic Republic of the Congo;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Democratic Republic of the Congo;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.039;0.038;0.038;0.039;0.039;0.041;0.041;0.043;0.044;0.045;0.046;0.048;0.047;0.054;0.061;0.065;0.068;0.073;0.074;0.075;0.079;0.078;0.083;0.085;2020
Democratic Republic of the Congo;Implied PPP conversion rate;National currency per current international dollar;Units;65.978;111.668;144.836;159.494;163.791;210.105;235.286;279.088;341.236;399.680;487.826;532.063;583.255;558.907;530.018;508.596;494.127;645.391;810.982;821.327;873.352;992.708;974.261;1,100.483;2020
